OrderID,CustomerID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCodeShipCountry,ProductID,UnitPrice,Quantity,Discount
20154,VICTE,1906-06-28,2006-03-03,1934-03-24,3,7.8,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,30.18,9.5,0
20155,VICTE,1932-05-17,1933-05-21,1980-06-02,3,878.88,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,10.96,3.06,0
20156,VICTE,2014-10-11,2013-07-25,2012-12-08,3,110.66,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,15.91,10.58,0
20157,VICTE,2013-08-01,1906-05-07,1916-07-04,3,121.55,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,57.28,5.88,0
20158,VICTE,1965-05-05,1959-10-14,1935-09-15,3,407.07,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,37.28,2.36,0
20159,VICTE,1970-02-01,1942-01-28,1924-08-17,3,366.81,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,40.72,1.45,0
20160,VICTE,1994-11-11,1961-09-13,1923-05-08,3,502.66,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,96.74,8.19,0
20161,VICTE,1922-05-30,1969-08-30,1981-02-24,3,343.65,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,43.84,8.19,0
20162,VICTE,1981-12-05,2017-07-06,1996-08-19,3,983.31,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,51.11,7.57,0
20163,VICTE,2009-05-21,1964-05-17,1932-02-20,3,393.36,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,63.12,3.54,0
20164,VICTE,2011-07-17,1990-11-19,1924-05-29,3,934.28,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,63.01,10.43,0
20165,VICTE,1915-09-03,1910-05-31,1993-11-23,3,222.92,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,18.28,9.87,0
20166,VICTE,1988-10-08,1979-06-14,1901-12-30,3,182.2,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,41.24,6.09,0
20167,VICTE,2002-06-09,1926-08-14,1969-11-15,3,410.24,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,1.7,1.42,0
20168,VICTE,1933-05-19,1968-06-06,1931-10-09,3,785.65,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,46.49,7.25,0
20169,VICTE,1965-08-05,2012-10-31,1992-09-16,3,158.52,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,68.4,5.34,0
20170,VICTE,1962-04-16,2011-01-06,1924-08-21,3,691.54,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,73.24,9.51,0
20171,VICTE,1916-08-09,1928-03-06,1954-10-21,3,197.78,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,93.78,4.44,0
20172,VICTE,1920-04-24,1990-07-16,1961-10-19,3,187.8,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,63.21,2.78,0
20173,VICTE,1958-10-31,1961-06-21,1907-12-01,3,885.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,65.05,2.28,0
20174,VICTE,1950-10-22,1997-01-29,2016-10-26,3,164.34,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,33.1,9.67,0
20175,VICTE,1997-07-03,2013-09-10,1989-04-30,3,57.87,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,16.24,4.22,0
20176,VICTE,2007-08-22,1957-09-22,1951-12-29,3,600.99,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,84.85,7.88,0
20177,VICTE,1963-11-06,1912-02-17,1951-04-04,3,132.71,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,34.3,9.71,0
20178,VICTE,1980-05-27,1994-05-10,1910-03-05,3,999.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,37.19,3.26,0
20179,VICTE,1933-11-15,1977-04-15,1945-01-22,3,282.28,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,40.54,10.88,0
20180,VICTE,1961-08-22,1901-08-16,1980-08-17,3,94.93,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,99.57,3.87,0
20181,VICTE,1976-12-05,2016-04-22,2019-06-30,3,260.75,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,72,5.26,0
20182,VICTE,1969-02-08,1937-04-06,1942-06-15,3,854.72,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,69.12,5.61,0
20183,VICTE,1916-05-21,1975-04-06,2002-07-04,3,593.91,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,87.41,8.58,0
20184,VICTE,1982-06-18,1929-05-29,1909-04-02,3,687.92,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,23.9,1.88,0
20185,VICTE,2017-11-23,1908-03-19,1969-03-10,3,777.71,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,25.89,5.62,0
20186,VICTE,2017-10-27,1900-01-04,1941-07-26,3,863.63,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,33.71,7.52,0
20187,VICTE,1982-08-28,1938-05-01,1982-07-15,3,242.91,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,36.45,5.68,0
20188,VICTE,1998-06-05,1952-11-04,2012-05-27,3,269.69,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,45.59,9.64,0
20189,VICTE,1966-01-10,1926-09-28,1916-11-26,3,363.61,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,7.59,7.41,0
20190,VICTE,1979-07-11,1977-09-16,1941-05-03,3,289.12,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,33.25,8.89,0
20191,VICTE,2010-07-07,1900-07-03,1908-09-04,3,542.99,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,86.85,5.87,0
20192,VICTE,2009-10-24,1999-02-02,2004-03-03,3,153.26,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,31.02,9.46,0
20193,VICTE,1986-11-23,1944-05-23,1925-02-09,3,593.99,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,7.23,7.89,0
20194,VICTE,1947-06-17,1951-04-06,1934-04-09,3,883.86,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,44.19,7.68,0
20195,VICTE,1940-11-05,1905-04-10,1924-04-20,3,242.76,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,5.48,4.72,0
20196,VICTE,1926-02-23,1988-11-28,1908-05-09,3,596.71,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,2.59,2.75,0
20197,VICTE,1937-08-08,1966-05-22,2013-01-26,3,286,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,21,3.42,0
20198,VICTE,2006-10-22,1988-02-06,1982-12-22,3,530,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,21.62,1.49,0
20199,VICTE,1909-03-16,1929-05-31,1996-09-27,3,311.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,44.04,6.22,0
20200,VICTE,1963-03-09,1980-09-29,1982-07-21,3,191.59,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,22.13,7.38,0
20201,VICTE,1948-05-22,1902-05-05,2009-02-21,3,957.46,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,50.98,4.95,0
20202,VICTE,1991-11-27,1956-07-04,1901-12-17,3,32.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,61.58,10.66,0
20203,VICTE,1906-05-12,1943-06-06,1963-03-20,3,802.73,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,64.93,1.9,0
20204,VICTE,1968-05-23,1907-08-30,1947-12-24,3,726.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,84.62,10.96,0
20205,VICTE,1974-10-24,2001-01-04,2017-08-12,3,505.03,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,32.08,3.43,0
20206,VICTE,1959-10-31,1951-04-02,2001-05-05,3,377.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,89.81,4.63,0
20207,VICTE,1932-10-07,1969-08-01,1918-10-05,3,523.98,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,94.71,5.1,0
20208,VICTE,2003-09-02,1966-09-02,2012-11-04,3,366.53,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,49.8,4.85,0
20209,VICTE,1943-03-14,1991-05-01,1990-08-25,3,721.42,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,29.08,8.91,0
20210,VICTE,1987-02-11,1941-09-29,1950-01-04,3,521.28,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,60.48,6.2,0
20211,VICTE,1992-01-30,1941-08-28,1977-03-26,3,694.21,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,44.5,9.36,0
20212,VICTE,1993-09-01,1938-08-19,1988-09-30,3,627.97,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,44.81,10.02,0
20213,VICTE,1999-08-05,1960-03-27,1939-07-10,3,103.67,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,57.57,7.32,0
20214,VICTE,1990-02-25,1968-01-20,1984-11-28,3,662.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,62.08,6.13,0
20215,VICTE,1990-04-05,2008-06-10,2019-12-12,3,134.07,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,18.38,9.2,0
20216,VICTE,1979-05-18,1963-06-21,2007-07-26,3,934.95,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,52.91,7.92,0
20217,VICTE,1913-06-06,1978-06-07,1980-08-14,3,445.3,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,24.58,5.33,0
20218,VICTE,1900-05-12,1943-07-08,1917-10-29,3,518.85,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,44.26,3.72,0
20219,VICTE,2005-02-06,1971-02-27,1926-03-22,3,371.74,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,70,10.53,0
20220,VICTE,1962-08-12,1983-05-02,1981-07-31,3,285.44,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,13.91,5.6,0
20221,VICTE,1999-01-28,2008-01-04,1970-10-14,3,214.24,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,26.39,7.87,0
20222,VICTE,1986-09-05,1963-09-14,1927-07-19,3,674.53,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,42.46,7.56,0
20223,VICTE,1939-05-23,1922-06-13,1981-11-24,3,400.58,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,30.71,1.76,0
20224,VICTE,2013-05-21,1969-09-07,1915-11-28,3,53.13,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,51.27,5.86,0
20225,VICTE,2010-05-27,1943-10-27,1973-10-24,3,741.28,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,77.49,8.76,0
20226,VICTE,1933-08-19,1963-07-29,1937-06-08,3,744.69,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,80.01,3.35,0
20227,VICTE,1909-10-27,1920-11-21,1928-01-31,3,192.98,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,74.79,3.79,0
20228,VICTE,1935-03-09,1979-06-02,1953-08-03,3,726.42,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,78.11,6.37,0
20229,VICTE,1956-08-05,1907-08-16,1947-06-11,3,595.98,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,64.34,5.51,0
20230,VICTE,1980-11-02,1917-11-03,1972-08-26,3,715.2,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,67.84,9.31,0
20231,VICTE,1973-05-25,1992-11-02,1956-10-07,3,825.29,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,27.53,7.52,0
20232,VICTE,1938-12-21,1984-03-14,1974-05-30,3,300.29,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,68.14,2.45,0
20233,VICTE,1925-09-03,2019-09-15,1912-10-11,3,958.39,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,16.84,6.31,0
20234,VICTE,1974-12-14,1970-11-04,1906-12-18,3,239.34,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,63.02,8.53,0
20235,VICTE,1924-12-05,2002-11-29,1918-07-08,3,504.76,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,88.42,4.14,0
20236,VICTE,1932-11-26,1942-08-24,1905-05-12,3,788.13,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,99.36,1.85,0
20237,VICTE,1915-07-20,1908-02-24,1938-07-14,3,491.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,14.92,7.63,0
20238,VICTE,1967-07-13,1926-11-21,2017-06-13,3,210.4,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,13.8,1.17,0
20239,VICTE,1926-07-31,1926-09-21,1959-11-19,3,366.37,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,41.9,10.55,0
20240,VICTE,1927-03-12,1909-11-28,1924-01-03,3,52.11,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,2.21,7.09,0
20241,VICTE,1990-08-13,1937-06-01,1916-10-13,3,104.57,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,44.22,2.69,0
20242,VICTE,1975-11-13,1947-09-09,1940-05-09,3,446.32,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,85.78,9.64,0
20243,VICTE,1942-07-10,2008-05-05,1907-01-13,3,531.27,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,100.15,5.86,0
20244,VICTE,1942-10-20,1900-06-19,1907-07-26,3,946.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,38.96,8.53,0
20245,VICTE,2014-07-08,1931-09-15,2003-10-17,3,857.58,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,60.73,9.71,0
20246,VICTE,1999-06-27,1916-10-09,1941-07-25,3,52.56,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,93.55,3.78,0
20247,VICTE,2013-01-26,2000-09-08,2003-07-01,3,635.64,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,93.67,8.16,0
20248,VICTE,1996-03-23,2018-07-04,1964-02-19,3,877.94,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,32.29,1.3,0
20249,VICTE,1990-06-15,1962-07-12,1917-04-17,3,325.45,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,79.68,7.37,0
20250,VICTE,2001-12-04,1955-09-27,1986-10-17,3,5.89,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,21.29,3.41,0
20251,VICTE,1976-09-08,1986-01-30,1957-09-08,3,522.48,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,49.9,3.51,0
20252,VICTE,2006-08-10,1949-01-15,1973-10-21,3,118.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,16.16,7.09,0
20253,VICTE,2007-07-12,1923-07-27,1936-08-02,3,636.25,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,31.76,8.24,0
20254,VICTE,1946-10-09,2003-04-10,1916-02-18,3,384.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,94,8.37,0
20255,VICTE,1980-10-27,1914-06-24,1950-11-07,3,457.83,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,13.14,1.65,0
20256,VICTE,1979-10-25,1929-09-07,1913-03-21,3,566.29,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,93.06,1.19,0
20257,VICTE,1997-05-08,1981-11-19,2015-09-11,3,578.35,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,2.66,9.13,0
20258,VICTE,2018-01-08,1938-07-16,1955-09-15,3,885.81,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,94.03,9.99,0
20259,VICTE,1903-11-20,1970-01-02,1950-05-29,3,547.37,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,16.4,9.79,0
20260,VICTE,1980-03-06,1979-06-12,1937-01-30,3,486.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,21.91,6.44,0
20261,VICTE,1979-03-18,1908-12-21,2007-06-03,3,956.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,14.68,6.61,0
20262,VICTE,1986-12-02,1924-08-17,1956-07-12,3,325.39,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,16.42,10.01,0
20263,VICTE,1996-09-14,1945-06-18,1945-10-02,3,314,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,75.8,6.01,0
20264,VICTE,1913-10-09,2006-02-01,2017-04-28,3,988.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,48.91,9,0
20265,VICTE,1989-05-14,2012-03-29,2017-08-05,3,857.92,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,17.11,3.5,0
20266,VICTE,1933-01-03,1909-07-01,1979-11-17,3,444.05,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,34.26,8.37,0
20267,VICTE,2015-06-16,1954-08-15,1930-03-09,3,15.22,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,72.54,2.26,0
20268,VICTE,1906-09-09,1952-10-11,1917-05-29,3,674.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,86.4,8.94,0
20269,VICTE,1983-09-23,1937-09-25,2005-07-16,3,336.12,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,76.96,3.95,0
20270,VICTE,2000-10-20,1999-09-04,1904-08-17,3,188.25,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,63.43,5.67,0
20271,VICTE,2019-11-03,1945-07-24,1997-08-01,3,462.36,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,67.41,2.02,0
20272,VICTE,1982-01-01,1926-12-09,1998-09-11,3,622.55,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,48.26,6.79,0
20273,VICTE,1989-03-30,1995-08-08,1904-09-08,3,411.47,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,59.56,6.9,0
20274,VICTE,1905-09-15,1999-05-20,1946-01-01,3,323.67,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,59.92,1.53,0
20275,VICTE,2006-09-11,1983-01-24,1937-11-09,3,221.2,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,33.55,3.8,0
20276,VICTE,1954-01-03,1947-05-31,1944-01-11,3,610.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,71.3,10.72,0
20277,VICTE,1931-10-05,1907-08-16,1952-10-01,3,301.03,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,57.19,5.21,0
20278,VICTE,1914-09-11,2009-09-27,2008-03-09,3,18.35,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,46.82,6.3,0
20279,VICTE,1998-03-20,1978-05-10,1900-06-22,3,892.57,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,14.61,9.41,0
20280,VICTE,1931-01-17,2001-10-27,1914-08-26,3,206.48,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,84.18,10.12,0
20281,VICTE,1932-09-01,1901-12-09,2004-08-30,3,890.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,7.7,8.63,0
20282,VICTE,1939-03-29,2004-07-18,1979-05-18,3,859.68,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,19.94,2.11,0
20283,VICTE,1982-11-10,1901-02-11,1959-12-16,3,644.93,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,28.42,7.96,0
20284,VICTE,1985-07-17,2013-10-14,1994-08-29,3,111.84,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,39.62,6.67,0
20285,VICTE,2016-10-03,1928-08-11,1949-11-17,3,546.4,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,2.24,1.16,0
20286,VICTE,1939-10-12,1991-03-13,2000-01-29,3,50.02,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,3.41,10.99,0
20287,VICTE,1904-12-20,1918-05-21,1965-09-13,3,834.24,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,100.22,7.28,0
20288,VICTE,1931-09-17,1962-07-08,2012-08-10,3,416.25,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,96.87,2.31,0
20289,VICTE,1970-02-16,1908-08-04,1954-04-04,3,156.16,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,56.18,7.38,0
20290,VICTE,1983-11-26,2018-08-23,1972-12-28,3,68.67,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,50.4,6.42,0
20291,VICTE,2004-03-08,1996-12-13,1901-06-29,3,128.45,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,53.22,8.05,0
20292,VICTE,2000-10-05,1982-06-12,2012-09-20,3,706.36,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,30.8,6.27,0
20293,VICTE,2012-07-16,1946-03-17,1947-01-12,3,526.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,86.98,4.39,0
20294,VICTE,1958-05-07,1980-04-16,1946-04-06,3,111.02,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,23.95,8.71,0
20295,VICTE,1952-01-06,2015-04-01,1938-06-02,3,988.63,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,46.32,10.18,0
20296,VICTE,1970-09-16,2009-05-16,1902-05-30,3,411.53,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,96.84,6.79,0
20297,VICTE,1964-02-27,1901-05-11,1939-05-17,3,645.83,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,7.45,2.01,0
20298,VICTE,1949-04-11,1996-07-13,1937-09-02,3,899.44,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,41.85,6.47,0
20299,VICTE,1938-01-16,1930-01-03,1914-08-14,3,118.62,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,21.09,8.07,0
20300,VICTE,1947-02-05,1979-07-01,1976-06-27,3,325.71,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,35.25,1.66,0
20301,VICTE,1991-06-19,1990-01-17,2018-07-14,3,554.65,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,43.11,6.06,0
20302,VICTE,2018-07-23,1937-08-11,1945-02-17,3,59.93,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,83.52,3.22,0
20303,VICTE,1911-09-22,1999-01-29,1955-01-08,3,863.37,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,54.71,8.51,0
20304,VICTE,1999-12-06,1998-07-28,1929-07-19,3,171.77,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,78.67,5.4,0
20305,VICTE,1910-08-23,1950-09-16,1944-07-22,3,155.57,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,39.36,10.32,0
20306,VICTE,1936-03-27,1972-09-14,1903-06-15,3,982.25,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,17.27,3.56,0
20307,VICTE,1925-12-21,1951-06-25,1971-05-26,3,864.16,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,86.25,8.98,0
20308,VICTE,1991-02-15,2000-07-14,1956-09-26,3,370.42,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,10.14,9.43,0
20309,VICTE,1996-01-25,1992-08-15,1911-12-24,3,611.76,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,100.01,2.6,0
20310,VICTE,1909-01-08,1994-05-07,2009-04-23,3,308.67,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,55.81,10.76,0
20311,VICTE,2002-06-02,1950-01-25,1931-02-06,3,425.12,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,50.82,10.24,0
20312,VICTE,2005-05-16,2014-06-10,2015-06-15,3,250.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,97.44,2.28,0
20313,VICTE,1965-02-13,1980-02-23,1920-05-04,3,752.54,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,7.69,5.43,0
20314,VICTE,1952-04-13,2018-09-21,1984-12-16,3,778.73,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,66.99,10.24,0
20315,VICTE,1906-10-13,1951-04-13,1925-10-19,3,246.78,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,73.74,3.51,0
20316,VICTE,1938-12-11,2004-07-12,2003-09-01,3,377.86,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,77.9,1.05,0
20317,VICTE,1937-02-21,1977-11-22,1908-04-19,3,606.87,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,8.61,6.09,0
20318,VICTE,1943-01-20,1996-11-04,1914-12-01,3,346.12,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,10.8,3.01,0
20319,VICTE,1959-09-20,1978-03-22,1999-02-24,3,304.41,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,26.23,9.52,0
20320,VICTE,1988-02-21,1932-12-22,1975-03-26,3,64.64,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,4.74,1.56,0
20321,VICTE,1904-04-21,1955-06-17,1967-03-11,3,981.85,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,38.4,10.97,0
20322,VICTE,1920-11-10,1982-10-15,1920-05-26,3,79.86,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,16.72,10.45,0
